OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,SalesChannel,PaymentMethod,Quantity,UnitPrice,Discount,TotalSales,TotalCost,TotalProfit
ORD-2023-02044,2023-03-12,2023-03-16,CUST-0234,PRD-023,R108,Distributor,PayPal,4,149,0,596,260,336
ORD-2023-02556,2023-03-12,2023-03-14,CUST-0047,PRD-020,R101,In-Store,Cash,6,230,0.05,1311,660,651
ORD-2023-00553,2023-03-13,2023-03-16,CUST-0156,PRD-004,R103,In-Store,Cash,3,2199,0.2,5277.6,4200,1077.6
ORD-2023-01265,2023-03-13,2023-03-17,CUST-0015,PRD-018,R108,In-Store,Bank Transfer,6,85,0.05,484.5,240,244.5
ORD-2023-02546,2023-03-13,2023-03-14,CUST-0158,PRD-017,R108,In-Store,PayPal,6,139,0,834,390,444
ORD-2023-02977,2023-03-13,2023-03-16,CUST-0157,PRD-010,R104,In-Store,Cash,4,799,0.1,2876.4,1680,1196.4
ORD-2023-03182,2023-03-13,2023-03-14,CUST-0055,PRD-015,R107,Distributor,Bank Transfer,3,15,0,45,15,30
ORD-2023-03217,2023-03-13,2023-03-15,CUST-0123,PRD-001,R103,In-Store,Credit Card,1,999,0.1,899.1,650,249.1
ORD-2023-00230,2023-03-14,2023-03-19,CUST-0142,PRD-024,R103,Online,Cash,2,549,0.1,988.2,480,508.2
ORD-2023-00463,2023-03-14,2023-03-16,CUST-0114,PRD-002,R105,Online,Bank Transfer,4,1699,0.15,5776.6,4400,1376.6
ORD-2023-03097,2023-03-14,2023-03-16,CUST-0250,PRD-012,R101,In-Store,Bank Transfer,3,199,0.1,537.3,270,267.3
ORD-2023-00095,2023-03-15,2023-03-16,CUST-0214,PRD-011,R107,In-Store,Cash,1,499,0,499,260,239
ORD-2023-00440,2023-03-15,2023-03-17,CUST-0141,PRD-005,R103,Online,Bank Transfer,4,39,0,156,60,96
ORD-2023-01590,2023-03-15,2023-03-18,CUST-0240,PRD-002,R107,Distributor,PayPal,2,1699,0.05,3228.1,2200,1028.1
ORD-2023-02139,2023-03-15,2023-03-18,CUST-0037,PRD-028,R105,Online,Credit Card,2,135,0.1,243,120,123
ORD-2023-00318,2023-03-16,2023-03-19,CUST-0023,PRD-016,R107,Distributor,Bank Transfer,5,24,0.05,114,45,69
ORD-2023-00738,2023-03-16,2023-03-18,CUST-0100,PRD-026,R106,In-Store,PayPal,6,210,0.05,1197,570,627
ORD-2023-00499,2023-03-17,2023-03-20,CUST-0134,PRD-024,R102,Distributor,Bank Transfer,5,549,0.2,2196,1200,996
ORD-2023-00427,2023-03-18,2023-03-21,CUST-0036,PRD-025,R106,Distributor,Cash,3,620,0.05,1767,870,897
ORD-2023-00658,2023-03-18,2023-03-23,CUST-0197,PRD-023,R106,Online,Cash,2,149,0.15,253.3,130,123.3
ORD-2023-01762,2023-03-18,2023-03-22,CUST-0177,PRD-027,R103,In-Store,Bank Transfer,1,260,0.05,247,115,132
ORD-2023-02622,2023-03-18,2023-03-19,CUST-0095,PRD-012,R102,Distributor,Cash,3,199,0.1,537.3,270,267.3
ORD-2023-02554,2023-03-19,2023-03-20,CUST-0168,PRD-023,R107,Distributor,Cash,2,149,0,298,130,168
ORD-2023-03473,2023-03-19,2023-03-20,CUST-0022,PRD-024,R104,Distributor,Credit Card,3,549,0.2,1317.6,720,597.6
ORD-2023-02005,2023-03-20,2023-03-25,CUST-0008,PRD-010,R106,Distributor,PayPal,1,799,0,799,420,379
ORD-2023-02110,2023-03-20,2023-03-25,CUST-0154,PRD-001,R105,Online,Bank Transfer,6,999,0,5994,3900,2094
ORD-2023-02224,2023-03-20,2023-03-24,CUST-0064,PRD-016,R103,In-Store,Bank Transfer,1,24,0.2,19.2,9,10.2
ORD-2023-02415,2023-03-20,2023-03-21,CUST-0060,PRD-007,R108,In-Store,Bank Transfer,4,129,0,516,220,296
ORD-2023-02865,2023-03-20,2023-03-22,CUST-0065,PRD-012,R108,Distributor,Cash,5,199,0,995,450,545
ORD-2023-03428,2023-03-20,2023-03-24,CUST-0164,PRD-007,R101,Online,PayPal,6,129,0.05,735.3,330,405.3
ORD-2023-00365,2023-03-21,2023-03-23,CUST-0159,PRD-019,R103,Online,Cash,2,175,0.05,332.5,150,182.5
ORD-2023-00747,2023-03-21,2023-03-26,CUST-0212,PRD-002,R101,Distributor,Bank Transfer,4,1699,0,6796,4400,2396
ORD-2023-01921,2023-03-21,2023-03-22,CUST-0046,PRD-012,R101,Distributor,Credit Card,5,199,0.2,796,450,346
ORD-2023-02898,2023-03-22,2023-03-24,CUST-0245,PRD-018,R103,Distributor,Credit Card,3,85,0.2,204,120,84
ORD-2023-03169,2023-03-22,2023-03-26,CUST-0049,PRD-010,R104,Online,Cash,1,799,0.15,679.15,420,259.15
ORD-2023-00594,2023-03-23,2023-03-26,CUST-0145,PRD-003,R105,In-Store,Credit Card,2,749,0.15,1273.3,960,313.3
ORD-2023-00605,2023-03-23,2023-03-25,CUST-0096,PRD-015,R107,Distributor,Cash,3,15,0.1,40.5,15,25.5
ORD-2023-00869,2023-03-23,2023-03-28,CUST-0217,PRD-002,R101,Distributor,Bank Transfer,6,1699,0.1,9174.6,6600,2574.6
ORD-2023-01431,2023-03-23,2023-03-28,CUST-0018,PRD-023,R104,In-Store,PayPal,3,149,0.05,424.65,195,229.65
ORD-2023-01667,2023-03-23,2023-03-28,CUST-0055,PRD-009,R107,In-Store,Cash,2,329,0,658,360,298
ORD-2023-01027,2023-03-24,2023-03-28,CUST-0076,PRD-027,R108,Online,Cash,6,260,0.05,1482,690,792
ORD-2023-01459,2023-03-24,2023-03-26,CUST-0055,PRD-024,R103,Distributor,PayPal,3,549,0,1647,720,927
ORD-2023-00037,2023-03-25,2023-03-29,CUST-0089,PRD-024,R101,Online,Credit Card,1,549,0,549,240,309
ORD-2023-00730,2023-03-25,2023-03-26,CUST-0052,PRD-010,R102,Distributor,Bank Transfer,2,799,0,1598,840,758
ORD-2023-00916,2023-03-26,2023-03-28,CUST-0005,PRD-010,R105,Distributor,Credit Card,1,799,0.1,719.1,420,299.1
ORD-2023-01080,2023-03-26,2023-03-27,CUST-0145,PRD-009,R103,Distributor,Bank Transfer,4,329,0,1316,720,596
ORD-2023-02630,2023-03-26,2023-03-31,CUST-0124,PRD-005,R102,Online,Credit Card,5,39,0,195,75,120
ORD-2023-03207,2023-03-26,2023-03-28,CUST-0068,PRD-027,R103,Distributor,PayPal,3,260,0,780,345,435
ORD-2023-00289,2023-03-28,2023-04-02,CUST-0099,PRD-007,R103,In-Store,PayPal,6,129,0.05,735.3,330,405.3
ORD-2023-00316,2023-03-28,2023-03-31,CUST-0009,PRD-003,R108,Distributor,Bank Transfer,5,749,0,3745,2400,1345
ORD-2023-01110,2023-03-28,2023-04-01,CUST-0186,PRD-009,R108,Distributor,PayPal,3,329,0.1,888.3,540,348.3
ORD-2023-01668,2023-03-28,2023-03-31,CUST-0032,PRD-002,R102,Distributor,Cash,2,1699,0.15,2888.3,2200,688.3
ORD-2023-00012,2023-03-29,2023-03-30,CUST-0124,PRD-015,R101,Distributor,Credit Card,4,15,0.15,51,20,31
ORD-2023-00054,2023-03-29,2023-04-03,CUST-0125,PRD-007,R107,Online,Bank Transfer,4,129,0.05,490.2,220,270.2
ORD-2023-00284,2023-03-29,2023-03-30,CUST-0216,PRD-021,R105,In-Store,Bank Transfer,5,289,0.15,1228.25,600,628.25
ORD-2023-02464,2023-03-29,2023-03-31,CUST-0156,PRD-010,R106,Distributor,Bank Transfer,2,799,0,1598,840,758
ORD-2023-03401,2023-03-29,2023-04-01,CUST-0077,PRD-016,R107,Online,Bank Transfer,3,24,0.15,61.2,27,34.2
ORD-2023-00373,2023-03-30,2023-04-03,CUST-0183,PRD-021,R104,Distributor,Cash,5,289,0.1,1300.5,600,700.5
ORD-2023-01136,2023-03-30,2023-04-02,CUST-0146,PRD-009,R105,Distributor,Cash,5,329,0.2,1316,900,416
ORD-2023-01237,2023-03-31,2023-04-03,CUST-0226,PRD-006,R105,In-Store,Bank Transfer,3,89,0.05,253.65,105,148.65
ORD-2023-03027,2023-03-31,2023-04-01,CUST-0173,PRD-009,R103,In-Store,Credit Card,1,329,0.05,312.55,180,132.55
ORD-2023-03496,2023-03-31,2023-04-02,CUST-0112,PRD-015,R107,In-Store,Bank Transfer,6,15,0.2,72,30,42
ORD-2023-01676,2023-04-01,2023-04-03,CUST-0223,PRD-014,R106,Online,Credit Card,2,22,0,44,16,28
ORD-2023-02098,2023-04-01,2023-04-04,CUST-0180,PRD-015,R108,Online,Bank Transfer,3,15,0.2,36,15,21
ORD-2023-03164,2023-04-02,2023-04-04,CUST-0049,PRD-009,R102,Distributor,PayPal,6,329,0,1974,1080,894
ORD-2023-00317,2023-04-03,2023-04-07,CUST-0150,PRD-025,R107,In-Store,PayPal,5,620,0.15,2635,1450,1185
ORD-2023-01664,2023-04-03,2023-04-07,CUST-0185,PRD-016,R102,Distributor,Credit Card,3,24,0,72,27,45
ORD-2023-02857,2023-04-03,2023-04-04,CUST-0205,PRD-009,R107,Online,PayPal,2,329,0.15,559.3,360,199.3
ORD-2023-00806,2023-04-04,2023-04-08,CUST-0071,PRD-002,R103,Distributor,Cash,4,1699,0,6796,4400,2396
ORD-2023-00926,2023-04-04,2023-04-08,CUST-0083,PRD-008,R104,Online,PayPal,1,49,0,49,18,31
ORD-2023-02374,2023-04-04,2023-04-09,CUST-0035,PRD-009,R104,Online,Credit Card,4,329,0.05,1250.2,720,530.2
ORD-2023-02522,2023-04-04,2023-04-09,CUST-0027,PRD-027,R108,Online,PayPal,4,260,0.15,884,460,424
ORD-2023-02781,2023-04-04,2023-04-09,CUST-0046,PRD-027,R104,Online,PayPal,6,260,0,1560,690,870
ORD-2023-03285,2023-04-04,2023-04-08,CUST-0021,PRD-005,R107,Online,Bank Transfer,4,39,0.05,148.2,60,88.2
ORD-2023-02018,2023-04-05,2023-04-06,CUST-0082,PRD-018,R107,Distributor,Bank Transfer,6,85,0.15,433.5,240,193.5
ORD-2023-02158,2023-04-05,2023-04-08,CUST-0024,PRD-007,R106,Online,Cash,2,129,0,258,110,148
ORD-2023-00237,2023-04-06,2023-04-08,CUST-0001,PRD-014,R105,In-Store,Cash,1,22,0.05,20.9,8,12.9
ORD-2023-00526,2023-04-06,2023-04-10,CUST-0123,PRD-016,R107,In-Store,Credit Card,5,24,0.15,102,45,57
ORD-2023-02091,2023-04-06,2023-04-08,CUST-0048,PRD-002,R104,Online,Bank Transfer,5,1699,0.2,6796,5500,1296
ORD-2023-02191,2023-04-07,2023-04-12,CUST-0027,PRD-002,R104,Online,Bank Transfer,1,1699,0.05,1614.05,1100,514.05
ORD-2023-03406,2023-04-07,2023-04-10,CUST-0245,PRD-009,R102,In-Store,Cash,6,329,0.05,1875.3,1080,795.3
ORD-2023-00242,2023-04-08,2023-04-10,CUST-0023,PRD-027,R106,Distributor,PayPal,6,260,0,1560,690,870
ORD-2023-01273,2023-04-08,2023-04-10,CUST-0024,PRD-020,R101,Online,Cash,3,230,0,690,330,360
ORD-2023-02606,2023-04-08,2023-04-11,CUST-0182,PRD-015,R102,In-Store,Bank Transfer,5,15,0.1,67.5,25,42.5
ORD-2023-02905,2023-04-08,2023-04-13,CUST-0117,PRD-004,R105,Distributor,Cash,5,2199,0.2,8796,7000,1796
ORD-2023-03374,2023-04-08,2023-04-09,CUST-0176,PRD-017,R102,In-Store,PayPal,3,139,0.1,375.3,195,180.3
ORD-2023-01276,2023-04-09,2023-04-14,CUST-0088,PRD-006,R103,Online,Cash,4,89,0,356,140,216
ORD-2023-01112,2023-04-10,2023-04-12,CUST-0160,PRD-008,R104,Online,PayPal,5,49,0,245,90,155
ORD-2023-02804,2023-04-10,2023-04-13,CUST-0017,PRD-027,R106,Distributor,Credit Card,3,260,0.1,702,345,357
ORD-2023-03057,2023-04-10,2023-04-11,CUST-0061,PRD-021,R105,Distributor,PayPal,2,289,0.15,491.3,240,251.3
ORD-2023-01221,2023-04-11,2023-04-15,CUST-0200,PRD-026,R103,Distributor,Cash,2,210,0.05,399,190,209
ORD-2023-01711,2023-04-11,2023-04-16,CUST-0084,PRD-017,R107,In-Store,Bank Transfer,6,139,0,834,390,444
ORD-2023-02275,2023-04-11,2023-04-16,CUST-0173,PRD-008,R106,Distributor,Credit Card,1,49,0.2,39.2,18,21.2
ORD-2023-01168,2023-04-12,2023-04-17,CUST-0147,PRD-022,R103,Distributor,PayPal,2,450,0.15,765,420,345
ORD-2023-01685,2023-04-12,2023-04-17,CUST-0053,PRD-009,R108,Online,Cash,3,329,0.15,838.95,540,298.95
ORD-2023-01715,2023-04-12,2023-04-16,CUST-0036,PRD-004,R101,Distributor,Bank Transfer,4,2199,0.2,7036.8,5600,1436.8
ORD-2023-01766,2023-04-12,2023-04-17,CUST-0065,PRD-021,R107,In-Store,Credit Card,4,289,0.15,982.6,480,502.6
ORD-2023-01753,2023-04-14,2023-04-16,CUST-0061,PRD-024,R105,Online,PayPal,1,549,0,549,240,309
ORD-2023-02495,2023-04-14,2023-04-18,CUST-0234,PRD-022,R104,In-Store,Bank Transfer,4,450,0.2,1440,840,600
ORD-2023-03405,2023-04-14,2023-04-18,CUST-0084,PRD-023,R107,Distributor,PayPal,6,149,0,894,390,504
ORD-2023-00472,2023-04-15,2023-04-20,CUST-0057,PRD-010,R105,Online,PayPal,3,799,0.1,2157.3,1260,897.3
ORD-2023-02597,2023-04-15,2023-04-19,CUST-0122,PRD-002,R101,In-Store,Cash,5,1699,0.1,7645.5,5500,2145.5
ORD-2023-03326,2023-04-15,2023-04-18,CUST-0138,PRD-019,R105,Distributor,Credit Card,6,175,0.15,892.5,450,442.5
ORD-2023-00575,2023-04-16,2023-04-18,CUST-0207,PRD-013,R108,In-Store,Credit Card,5,28,0.1,126,70,56
ORD-2023-01403,2023-04-16,2023-04-17,CUST-0222,PRD-021,R108,Online,Cash,1,289,0,289,120,169
ORD-2023-01539,2023-04-16,2023-04-20,CUST-0168,PRD-004,R101,Online,PayPal,5,2199,0,10995,7000,3995
ORD-2023-01627,2023-04-17,2023-04-19,CUST-0135,PRD-016,R108,In-Store,Cash,6,24,0.05,136.8,54,82.8
ORD-2023-01041,2023-04-18,2023-04-23,CUST-0195,PRD-017,R104,Distributor,Bank Transfer,5,139,0.2,556,325,231
ORD-2023-01749,2023-04-18,2023-04-22,CUST-0171,PRD-024,R107,Online,Bank Transfer,3,549,0.05,1564.65,720,844.65
ORD-2023-02223,2023-04-18,2023-04-21,CUST-0236,PRD-023,R101,In-Store,Credit Card,3,149,0,447,195,252
ORD-2023-02379,2023-04-18,2023-04-19,CUST-0019,PRD-017,R104,Distributor,Credit Card,6,139,0.2,667.2,390,277.2
ORD-2023-00557,2023-04-19,2023-04-23,CUST-0196,PRD-006,R103,Distributor,PayPal,6,89,0.1,480.6,210,270.6
ORD-2023-01052,2023-04-19,2023-04-23,CUST-0225,PRD-017,R106,In-Store,Cash,3,139,0.2,333.6,195,138.6
ORD-2023-02331,2023-04-19,2023-04-22,CUST-0240,PRD-021,R102,In-Store,Bank Transfer,1,289,0.15,245.65,120,125.65
ORD-2023-01721,2023-04-20,2023-04-23,CUST-0160,PRD-020,R107,Online,Bank Transfer,4,230,0.15,782,440,342
ORD-2023-02767,2023-04-20,2023-04-23,CUST-0233,PRD-018,R104,Online,Cash,6,85,0.15,433.5,240,193.5
ORD-2023-01634,2023-04-21,2023-04-25,CUST-0169,PRD-020,R102,In-Store,Cash,5,230,0.15,977.5,550,427.5
ORD-2023-01827,2023-04-21,2023-04-24,CUST-0017,PRD-007,R105,Online,Credit Card,3,129,0,387,165,222
ORD-2023-01980,2023-04-21,2023-04-24,CUST-0187,PRD-015,R103,Distributor,Bank Transfer,6,15,0,90,30,60
ORD-2023-02087,2023-04-21,2023-04-22,CUST-0242,PRD-002,R108,Distributor,Cash,1,1699,0.05,1614.05,1100,514.05
ORD-2023-02239,2023-04-21,2023-04-23,CUST-0004,PRD-022,R103,In-Store,Credit Card,4,450,0.05,1710,840,870
ORD-2023-00100,2023-04-22,2023-04-25,CUST-0033,PRD-012,R104,Online,Credit Card,3,199,0.05,567.15,270,297.15
ORD-2023-02134,2023-04-22,2023-04-25,CUST-0221,PRD-017,R106,Distributor,PayPal,2,139,0.05,264.1,130,134.1
ORD-2023-03003,2023-04-22,2023-04-23,CUST-0022,PRD-007,R101,Distributor,Credit Card,6,129,0.15,657.9,330,327.9
ORD-2023-00989,2023-04-23,2023-04-28,CUST-0056,PRD-022,R107,Distributor,Cash,3,450,0.15,1147.5,630,517.5
ORD-2023-01264,2023-04-23,2023-04-24,CUST-0002,PRD-008,R106,Online,Cash,3,49,0,147,54,93
ORD-2023-01645,2023-04-23,2023-04-25,CUST-0023,PRD-026,R104,Distributor,Credit Card,2,210,0,420,190,230
ORD-2023-02112,2023-04-23,2023-04-28,CUST-0200,PRD-026,R104,Online,Credit Card,4,210,0.15,714,380,334
ORD-2023-00350,2023-04-24,2023-04-28,CUST-0100,PRD-008,R103,Distributor,Credit Card,1,49,0.2,39.2,18,21.2
ORD-2023-00269,2023-04-25,2023-04-29,CUST-0034,PRD-009,R103,In-Store,Bank Transfer,3,329,0,987,540,447
ORD-2023-01484,2023-04-25,2023-04-30,CUST-0171,PRD-018,R104,In-Store,Cash,5,85,0,425,200,225
ORD-2023-01641,2023-04-25,2023-04-27,CUST-0099,PRD-028,R106,In-Store,Cash,5,135,0.05,641.25,300,341.25
ORD-2023-01887,2023-04-25,2023-04-28,CUST-0022,PRD-001,R101,In-Store,PayPal,1,999,0,999,650,349
ORD-2023-02891,2023-04-25,2023-04-29,CUST-0015,PRD-027,R102,Distributor,Cash,4,260,0,1040,460,580
ORD-2023-03156,2023-04-25,2023-04-28,CUST-0023,PRD-001,R106,Distributor,Bank Transfer,5,999,0.15,4245.75,3250,995.75
ORD-2023-00958,2023-04-26,2023-04-30,CUST-0064,PRD-003,R104,Distributor,Bank Transfer,6,749,0.1,4044.6,2880,1164.6
ORD-2023-01334,2023-04-26,2023-04-27,CUST-0121,PRD-016,R105,In-Store,Bank Transfer,4,24,0.05,91.2,36,55.2
ORD-2023-02388,2023-04-26,2023-04-30,CUST-0196,PRD-002,R107,In-Store,PayPal,2,1699,0.15,2888.3,2200,688.3
ORD-2023-00539,2023-04-27,2023-04-28,CUST-0066,PRD-006,R104,Distributor,Cash,1,89,0,89,35,54
ORD-2023-00011,2023-04-28,2023-04-30,CUST-0094,PRD-001,R107,Distributor,Cash,5,999,0.2,3996,3250,746
ORD-2023-00446,2023-04-28,2023-04-29,CUST-0149,PRD-013,R101,In-Store,PayPal,3,28,0.2,67.2,42,25.2
ORD-2023-01895,2023-04-28,2023-05-02,CUST-0188,PRD-020,R105,Distributor,Credit Card,6,230,0.1,1242,660,582
ORD-2023-03176,2023-04-28,2023-04-30,CUST-0135,PRD-014,R103,In-Store,Bank Transfer,5,22,0.2,88,40,48
ORD-2023-03218,2023-04-28,2023-04-29,CUST-0038,PRD-027,R106,Online,PayPal,2,260,0.1,468,230,238
ORD-2023-00819,2023-04-29,2023-05-04,CUST-0098,PRD-018,R102,Online,Bank Transfer,6,85,0,510,240,270
ORD-2023-02826,2023-04-29,2023-05-02,CUST-0161,PRD-005,R104,Online,PayPal,5,39,0.05,185.25,75,110.25
ORD-2023-02103,2023-04-30,2023-05-05,CUST-0138,PRD-026,R102,Distributor,Credit Card,3,210,0.05,598.5,285,313.5
ORD-2023-00387,2023-05-01,2023-05-06,CUST-0207,PRD-019,R103,Distributor,Credit Card,6,175,0,1050,450,600
ORD-2023-00400,2023-05-01,2023-05-04,CUST-0066,PRD-021,R103,Online,Bank Transfer,4,289,0,1156,480,676
ORD-2023-01303,2023-05-01,2023-05-05,CUST-0055,PRD-002,R108,In-Store,Credit Card,1,1699,0,1699,1100,599
ORD-2023-01920,2023-05-01,2023-05-06,CUST-0144,PRD-016,R106,In-Store,Credit Card,4,24,0.1,86.4,36,50.4
ORD-2023-02434,2023-05-01,2023-05-06,CUST-0065,PRD-024,R104,Distributor,Cash,6,549,0.15,2799.9,1440,1359.9
ORD-2023-02553,2023-05-01,2023-05-03,CUST-0135,PRD-002,R108,Online,Cash,6,1699,0.05,9684.3,6600,3084.3
ORD-2023-00119,2023-05-02,2023-05-05,CUST-0180,PRD-024,R107,In-Store,PayPal,1,549,0.15,466.65,240,226.65
ORD-2023-01358,2023-05-02,2023-05-04,CUST-0144,PRD-012,R103,Online,Cash,4,199,0,796,360,436
ORD-2023-01916,2023-05-02,2023-05-04,CUST-0083,PRD-014,R103,Distributor,Credit Card,2,22,0.2,35.2,16,19.2
ORD-2023-01079,2023-05-03,2023-05-05,CUST-0143,PRD-009,R108,Distributor,Cash,3,329,0,987,540,447
ORD-2023-02120,2023-05-03,2023-05-06,CUST-0227,PRD-003,R104,Distributor,Bank Transfer,5,749,0.1,3370.5,2400,970.5
ORD-2023-02457,2023-05-04,2023-05-06,CUST-0002,PRD-027,R104,In-Store,Bank Transfer,1,260,0,260,115,145
ORD-2023-02960,2023-05-04,2023-05-09,CUST-0128,PRD-022,R105,Online,Cash,2,450,0,900,420,480
ORD-2023-03469,2023-05-04,2023-05-08,CUST-0033,PRD-010,R105,Distributor,Cash,3,799,0,2397,1260,1137
ORD-2023-00911,2023-05-05,2023-05-06,CUST-0066,PRD-004,R106,Online,Cash,6,2199,0.2,10555.2,8400,2155.2
ORD-2023-02347,2023-05-05,2023-05-10,CUST-0166,PRD-019,R102,Online,PayPal,5,175,0,875,375,500
ORD-2023-02660,2023-05-05,2023-05-07,CUST-0061,PRD-018,R107,Distributor,Bank Transfer,2,85,0.1,153,80,73
ORD-2023-03396,2023-05-05,2023-05-09,CUST-0087,PRD-026,R105,In-Store,Cash,1,210,0,210,95,115
ORD-2023-00278,2023-05-06,2023-05-10,CUST-0007,PRD-001,R102,Online,Cash,5,999,0.2,3996,3250,746
ORD-2023-00429,2023-05-06,2023-05-07,CUST-0106,PRD-027,R108,Distributor,Cash,5,260,0,1300,575,725
ORD-2023-01570,2023-05-06,2023-05-10,CUST-0139,PRD-001,R106,In-Store,Credit Card,6,999,0.1,5394.6,3900,1494.6
ORD-2023-01603,2023-05-06,2023-05-09,CUST-0004,PRD-003,R107,Online,PayPal,2,749,0.15,1273.3,960,313.3
ORD-2023-01453,2023-05-07,2023-05-08,CUST-0133,PRD-020,R102,In-Store,Credit Card,4,230,0.2,736,440,296
ORD-2023-03132,2023-05-07,2023-05-08,CUST-0129,PRD-010,R104,Online,PayPal,6,799,0.1,4314.6,2520,1794.6
ORD-2023-02317,2023-05-08,2023-05-12,CUST-0021,PRD-010,R107,Online,PayPal,3,799,0,2397,1260,1137
ORD-2023-00148,2023-05-09,2023-05-10,CUST-0011,PRD-027,R103,Distributor,Cash,5,260,0.05,1235,575,660
ORD-2023-01461,2023-05-09,2023-05-12,CUST-0224,PRD-027,R101,Online,PayPal,1,260,0,260,115,145
ORD-2023-02376,2023-05-09,2023-05-13,CUST-0034,PRD-028,R104,Online,Bank Transfer,1,135,0.1,121.5,60,61.5
ORD-2023-02504,2023-05-09,2023-05-10,CUST-0098,PRD-027,R104,Distributor,Cash,3,260,0.05,741,345,396
ORD-2023-00716,2023-05-10,2023-05-11,CUST-0136,PRD-028,R107,Online,PayPal,1,135,0.05,128.25,60,68.25
ORD-2023-00864,2023-05-10,2023-05-12,CUST-0161,PRD-010,R101,Distributor,Cash,5,799,0,3995,2100,1895
ORD-2023-03103,2023-05-10,2023-05-12,CUST-0175,PRD-027,R106,In-Store,PayPal,5,260,0,1300,575,725
ORD-2023-01019,2023-05-11,2023-05-15,CUST-0166,PRD-023,R106,In-Store,Credit Card,6,149,0.15,759.9,390,369.9
ORD-2023-02515,2023-05-11,2023-05-13,CUST-0121,PRD-005,R107,In-Store,Cash,3,39,0,117,45,72
ORD-2023-02691,2023-05-11,2023-05-14,CUST-0030,PRD-001,R102,Online,PayPal,3,999,0,2997,1950,1047
ORD-2023-02741,2023-05-11,2023-05-14,CUST-0045,PRD-012,R106,In-Store,Cash,6,199,0,1194,540,654
ORD-2023-02797,2023-05-11,2023-05-14,CUST-0119,PRD-019,R101,Distributor,Cash,3,175,0,525,225,300
ORD-2023-00726,2023-05-12,2023-05-13,CUST-0147,PRD-027,R108,Distributor,PayPal,5,260,0.1,1170,575,595
ORD-2023-01180,2023-05-12,2023-05-15,CUST-0027,PRD-020,R104,Online,Bank Transfer,5,230,0.1,1035,550,485
ORD-2023-02342,2023-05-12,2023-05-14,CUST-0142,PRD-018,R106,Online,Cash,1,85,0,85,40,45
ORD-2023-02353,2023-05-13,2023-05-15,CUST-0013,PRD-008,R101,Distributor,PayPal,6,49,0.15,249.9,108,141.9
ORD-2023-03147,2023-05-13,2023-05-17,CUST-0037,PRD-014,R105,Distributor,PayPal,6,22,0,132,48,84
ORD-2023-03004,2023-05-14,2023-05-18,CUST-0173,PRD-014,R103,Distributor,PayPal,2,22,0.1,39.6,16,23.6
ORD-2023-01200,2023-05-15,2023-05-20,CUST-0095,PRD-013,R103,Distributor,Cash,6,28,0,168,84,84
ORD-2023-02386,2023-05-15,2023-05-18,CUST-0037,PRD-016,R107,In-Store,Bank Transfer,4,24,0.05,91.2,36,55.2
ORD-2023-02617,2023-05-15,2023-05-20,CUST-0127,PRD-019,R107,In-Store,Bank Transfer,2,175,0.2,280,150,130
ORD-2023-00940,2023-05-16,2023-05-20,CUST-0078,PRD-005,R108,Online,Cash,2,39,0.1,70.2,30,40.2
ORD-2023-01452,2023-05-16,2023-05-20,CUST-0068,PRD-003,R104,Distributor,PayPal,4,749,0.2,2396.8,1920,476.8
ORD-2023-01495,2023-05-16,2023-05-21,CUST-0150,PRD-016,R104,Distributor,Bank Transfer,5,24,0.15,102,45,57
ORD-2023-01646,2023-05-16,2023-05-20,CUST-0146,PRD-004,R106,Online,Bank Transfer,1,2199,0.05,2089.05,1400,689.05
ORD-2023-02399,2023-05-16,2023-05-21,CUST-0132,PRD-028,R105,Online,Bank Transfer,5,135,0.15,573.75,300,273.75
ORD-2023-02831,2023-05-16,2023-05-17,CUST-0146,PRD-005,R103,Online,Bank Transfer,1,39,0.1,35.1,15,20.1
ORD-2023-02949,2023-05-16,2023-05-20,CUST-0016,PRD-004,R107,In-Store,PayPal,3,2199,0.05,6267.15,4200,2067.15
ORD-2023-00004,2023-05-17,2023-05-21,CUST-0160,PRD-003,R108,In-Store,Cash,1,749,0.1,674.1,480,194.1
ORD-2023-00041,2023-05-17,2023-05-19,CUST-0189,PRD-010,R104,Online,Credit Card,2,799,0.1,1438.2,840,598.2
ORD-2023-00523,2023-05-17,2023-05-21,CUST-0058,PRD-015,R101,In-Store,Cash,3,15,0.15,38.25,15,23.25
ORD-2023-00005,2023-05-18,2023-05-22,CUST-0035,PRD-015,R105,Distributor,PayPal,4,15,0,60,20,40
ORD-2023-00257,2023-05-18,2023-05-21,CUST-0008,PRD-019,R103,Online,PayPal,2,175,0.1,315,150,165
ORD-2023-00995,2023-05-18,2023-05-19,CUST-0023,PRD-009,R103,Distributor,Bank Transfer,5,329,0,1645,900,745
ORD-2023-01081,2023-05-18,2023-05-19,CUST-0190,PRD-003,R106,Distributor,Credit Card,3,749,0.1,2022.3,1440,582.3
ORD-2023-02421,2023-05-18,2023-05-19,CUST-0247,PRD-021,R107,Distributor,Bank Transfer,2,289,0.05,549.1,240,309.1
ORD-2023-03198,2023-05-18,2023-05-21,CUST-0026,PRD-028,R101,In-Store,Credit Card,1,135,0,135,60,75
ORD-2023-01275,2023-05-19,2023-05-20,CUST-0162,PRD-006,R107,Online,PayPal,6,89,0,534,210,324
